"ID";"Geslacht";"Leeftijd";"Onderwijssoort";"Migratieachtergrond";"RegioS";"Perioden";"LeerlingenDeelnemersStudenten_1"
"221256103";"4000   ";"12700";"A041922";"H007119";"GM0518";"2019SJ00";"       0"
"221270950";"4000   ";"12700";"A041922";"A008187";"GM0518";"2019SJ00";"       0"
"221285797";"4000   ";"12700";"A041922";"2012659";"GM0518";"2019SJ00";"       0"
"221300644";"4000   ";"12700";"A041923";"T001040";"GM0518";"2019SJ00";"       0"
"221315491";"4000   ";"12700";"A041923";"1012600";"GM0518";"2019SJ00";"       0"
"221330338";"4000   ";"12700";"A041923";"2012605";"GM0518";"2019SJ00";"       0"
"221345185";"4000   ";"12700";"A041923";"2012655";"GM0518";"2019SJ00";"       0"
"221360032";"4000   ";"12700";"A041923";"2012657";"GM0518";"2019SJ00";"       0"
"221374879";"4000   ";"12700";"A041923";"H008766";"GM0518";"2019SJ00";"       0"
"221389726";"4000   ";"12700";"A041923";"H008673";"GM0518";"2019SJ00";"       0"
"221404573";"4000   ";"12700";"A041923";"H008751";"GM0518";"2019SJ00";"       0"
"221419420";"4000   ";"12700";"A041923";"H007119";"GM0518";"2019SJ00";"       0"
"221434267";"4000   ";"12700";"A041923";"A008187";"GM0518";"2019SJ00";"       0"
"221449114";"4000   ";"12700";"A041923";"2012659";"GM0518";"2019SJ00";"       0"
"221463961";"4000   ";"12700";"A025289";"T001040";"GM0518";"2019SJ00";"       0"
"221478808";"4000   ";"12700";"A025289";"1012600";"GM0518";"2019SJ00";"       0"
"221493655";"4000   ";"12700";"A025289";"2012605";"GM0518";"2019SJ00";"       0"
"221508502";"4000   ";"12700";"A025289";"2012655";"GM0518";"2019SJ00";"       0"
"221523349";"4000   ";"12700";"A025289";"2012657";"GM0518";"2019SJ00";"       0"
"221538196";"4000   ";"12700";"A025289";"H008766";"GM0518";"2019SJ00";"       0"
"221553043";"4000   ";"12700";"A025289";"H008673";"GM0518";"2019SJ00";"       0"
"221567890";"4000   ";"12700";"A025289";"H008751";"GM0518";"2019SJ00";"       0"
"221582737";"4000   ";"12700";"A025289";"H007119";"GM0518";"2019SJ00";"       0"
"221597584";"4000   ";"12700";"A025289";"A008187";"GM0518";"2019SJ00";"       0"
"221612431";"4000   ";"12700";"A025289";"2012659";"GM0518";"2019SJ00";"       0"
"221627278";"4000   ";"12700";"A025300";"T001040";"GM0518";"2019SJ00";"       0"
"221642125";"4000   ";"12700";"A025300";"1012600";"GM0518";"2019SJ00";"       0"
"221656972";"4000   ";"12700";"A025300";"2012605";"GM0518";"2019SJ00";"       0"
"221671819";"4000   ";"12700";"A025300";"2012655";"GM0518";"2019SJ00";"       0"
"221686666";"4000   ";"12700";"A025300";"2012657";"GM0518";"2019SJ00";"       0"
"221701513";"4000   ";"12700";"A025300";"H008766";"GM0518";"2019SJ00";"       0"
"221716360";"4000   ";"12700";"A025300";"H008673";"GM0518";"2019SJ00";"       0"
"221731207";"4000   ";"12700";"A025300";"H008751";"GM0518";"2019SJ00";"       0"
"221746054";"4000   ";"12700";"A025300";"H007119";"GM0518";"2019SJ00";"       0"
"221760901";"4000   ";"12700";"A025300";"A008187";"GM0518";"2019SJ00";"       0"
"221775748";"4000   ";"12700";"A025300";"2012659";"GM0518";"2019SJ00";"       0"
"221790595";"4000   ";"12700";"A041867";"T001040";"GM0518";"2019SJ00";"     109"
"221805442";"4000   ";"12700";"A041867";"1012600";"GM0518";"2019SJ00";"      24"
"221820289";"4000   ";"12700";"A041867";"2012605";"GM0518";"2019SJ00";"      85"
"221835136";"4000   ";"12700";"A041867";"2012655";"GM0518";"2019SJ00";"       4"
"221849983";"4000   ";"12700";"A041867";"2012657";"GM0518";"2019SJ00";"      81"
"221864830";"4000   ";"12700";"A041867";"H008766";"GM0518";"2019SJ00";"       8"
"221879677";"4000   ";"12700";"A041867";"H008673";"GM0518";"2019SJ00";"       6"
"221894524";"4000   ";"12700";"A041867";"H008751";"GM0518";"2019SJ00";"      13"
"221909371";"4000   ";"12700";"A041867";"H007119";"GM0518";"2019SJ00";"      29"
"221924218";"4000   ";"12700";"A041867";"A008187";"GM0518";"2019SJ00";"      25"
"221939065";"4000   ";"12700";"A041867";"2012659";"GM0518";"2019SJ00";"       0"
"221953912";"4000   ";"12700";"A041868";"T001040";"GM0518";"2019SJ00";"      57"
"221968759";"4000   ";"12700";"A041868";"1012600";"GM0518";"2019SJ00";"       3"
"221983606";"4000   ";"12700";"A041868";"2012605";"GM0518";"2019SJ00";"      54"
"221998453";"4000   ";"12700";"A041868";"2012655";"GM0518";"2019SJ00";"       2"
"222013300";"4000   ";"12700";"A041868";"2012657";"GM0518";"2019SJ00";"      52"
"222028147";"4000   ";"12700";"A041868";"H008766";"GM0518";"2019SJ00";"       2"
"222042994";"4000   ";"12700";"A041868";"H008673";"GM0518";"2019SJ00";"       2"
"222057841";"4000   ";"12700";"A041868";"H008751";"GM0518";"2019SJ00";"       7"
"222072688";"4000   ";"12700";"A041868";"H007119";"GM0518";"2019SJ00";"      23"
"222087535";"4000   ";"12700";"A041868";"A008187";"GM0518";"2019SJ00";"      18"
"222102382";"4000   ";"12700";"A041868";"2012659";"GM0518";"2019SJ00";"       0"
"222117229";"4000   ";"12700";"A025293";"T001040";"GM0518";"2019SJ00";"      52"
"222132076";"4000   ";"12700";"A025293";"1012600";"GM0518";"2019SJ00";"      21"
"222146923";"4000   ";"12700";"A025293";"2012605";"GM0518";"2019SJ00";"      31"
"222161770";"4000   ";"12700";"A025293";"2012655";"GM0518";"2019SJ00";"       2"
"222176617";"4000   ";"12700";"A025293";"2012657";"GM0518";"2019SJ00";"      29"
"222191464";"4000   ";"12700";"A025293";"H008766";"GM0518";"2019SJ00";"       6"
"222206311";"4000   ";"12700";"A025293";"H008673";"GM0518";"2019SJ00";"       4"
"222221158";"4000   ";"12700";"A025293";"H008751";"GM0518";"2019SJ00";"       6"
"222236005";"4000   ";"12700";"A025293";"H007119";"GM0518";"2019SJ00";"       6"
"222250852";"4000   ";"12700";"A025293";"A008187";"GM0518";"2019SJ00";"       7"
"222265699";"4000   ";"12700";"A025293";"2012659";"GM0518";"2019SJ00";"       0"
"222280546";"4000   ";"12700";"A041751";"T001040";"GM0518";"2019SJ00";"      11"
"222295393";"4000   ";"12700";"A041751";"1012600";"GM0518";"2019SJ00";"       0"
"222310240";"4000   ";"12700";"A041751";"2012605";"GM0518";"2019SJ00";"      11"
"222325087";"4000   ";"12700";"A041751";"2012655";"GM0518";"2019SJ00";"       0"
"222339934";"4000   ";"12700";"A041751";"2012657";"GM0518";"2019SJ00";"      11"
"222354781";"4000   ";"12700";"A041751";"H008766";"GM0518";"2019SJ00";"       0"
"222369628";"4000   ";"12700";"A041751";"H008673";"GM0518";"2019SJ00";"       1"
"222384475";"4000   ";"12700";"A041751";"H008751";"GM0518";"2019SJ00";"       0"
"222399322";"4000   ";"12700";"A041751";"H007119";"GM0518";"2019SJ00";"       3"
"222414169";"4000   ";"12700";"A041751";"A008187";"GM0518";"2019SJ00";"       7"
"222429016";"4000   ";"12700";"A041751";"2012659";"GM0518";"2019SJ00";"       0"
"222443863";"4000   ";"12700";"A041755";"T001040";"GM0518";"2019SJ00";"      17"
"222458710";"4000   ";"12700";"A041755";"1012600";"GM0518";"2019SJ00";"       1"
"222473557";"4000   ";"12700";"A041755";"2012605";"GM0518";"2019SJ00";"      16"
"222488404";"4000   ";"12700";"A041755";"2012655";"GM0518";"2019SJ00";"       0"
"222503251";"4000   ";"12700";"A041755";"2012657";"GM0518";"2019SJ00";"      16"
"222518098";"4000   ";"12700";"A041755";"H008766";"GM0518";"2019SJ00";"       2"
"222532945";"4000   ";"12700";"A041755";"H008673";"GM0518";"2019SJ00";"       0"
"222547792";"4000   ";"12700";"A041755";"H008751";"GM0518";"2019SJ00";"       2"
"222562639";"4000   ";"12700";"A041755";"H007119";"GM0518";"2019SJ00";"       6"
"222577486";"4000   ";"12700";"A041755";"A008187";"GM0518";"2019SJ00";"       6"
"222592333";"4000   ";"12700";"A041755";"2012659";"GM0518";"2019SJ00";"       0"
"222607180";"4000   ";"12700";"A041759";"T001040";"GM0518";"2019SJ00";"      31"
"222622027";"4000   ";"12700";"A041759";"1012600";"GM0518";"2019SJ00";"       8"
"222636874";"4000   ";"12700";"A041759";"2012605";"GM0518";"2019SJ00";"      23"
"222651721";"4000   ";"12700";"A041759";"2012655";"GM0518";"2019SJ00";"       2"
"222666568";"4000   ";"12700";"A041759";"2012657";"GM0518";"2019SJ00";"      21"
"222681415";"4000   ";"12700";"A041759";"H008766";"GM0518";"2019SJ00";"       1"
"222696262";"4000   ";"12700";"A041759";"H008673";"GM0518";"2019SJ00";"       2"
"222711109";"4000   ";"12700";"A041759";"H008751";"GM0518";"2019SJ00";"       4"
"222725956";"4000   ";"12700";"A041759";"H007119";"GM0518";"2019SJ00";"       7"
"222740803";"4000   ";"12700";"A041759";"A008187";"GM0518";"2019SJ00";"       7"
"222755650";"4000   ";"12700";"A041759";"2012659";"GM0518";"2019SJ00";"       0"
"222770497";"4000   ";"12700";"A041924";"T001040";"GM0518";"2019SJ00";"      50"
"222785344";"4000   ";"12700";"A041924";"1012600";"GM0518";"2019SJ00";"      15"
"222800191";"4000   ";"12700";"A041924";"2012605";"GM0518";"2019SJ00";"      35"
"222815038";"4000   ";"12700";"A041924";"2012655";"GM0518";"2019SJ00";"       2"
"222829885";"4000   ";"12700";"A041924";"2012657";"GM0518";"2019SJ00";"      33"
"222844732";"4000   ";"12700";"A041924";"H008766";"GM0518";"2019SJ00";"       5"
"222859579";"4000   ";"12700";"A041924";"H008673";"GM0518";"2019SJ00";"       3"
"222874426";"4000   ";"12700";"A041924";"H008751";"GM0518";"2019SJ00";"       7"
"222889273";"4000   ";"12700";"A041924";"H007119";"GM0518";"2019SJ00";"      13"
"222904120";"4000   ";"12700";"A041924";"A008187";"GM0518";"2019SJ00";"       5"
"222918967";"4000   ";"12700";"A041924";"2012659";"GM0518";"2019SJ00";"       0"
"222933814";"4000   ";"12700";"A041925";"T001040";"GM0518";"2019SJ00";"       0"
"222948661";"4000   ";"12700";"A041925";"1012600";"GM0518";"2019SJ00";"       0"
"222963508";"4000   ";"12700";"A041925";"2012605";"GM0518";"2019SJ00";"       0"
"222978355";"4000   ";"12700";"A041925";"2012655";"GM0518";"2019SJ00";"       0"
"222993202";"4000   ";"12700";"A041925";"2012657";"GM0518";"2019SJ00";"       0"
"223008049";"4000   ";"12700";"A041925";"H008766";"GM0518";"2019SJ00";"       0"
"223022896";"4000   ";"12700";"A041925";"H008673";"GM0518";"2019SJ00";"       0"
"223037743";"4000   ";"12700";"A041925";"H008751";"GM0518";"2019SJ00";"       0"
"223052590";"4000   ";"12700";"A041925";"H007119";"GM0518";"2019SJ00";"       0"
"223067437";"4000   ";"12700";"A041925";"A008187";"GM0518";"2019SJ00";"       0"
"223082284";"4000   ";"12700";"A041925";"2012659";"GM0518";"2019SJ00";"       0"
"223097131";"4000   ";"12700";"A025294";"T001040";"GM0518";"2019SJ00";"     311"
"223111978";"4000   ";"12700";"A025294";"1012600";"GM0518";"2019SJ00";"      89"
"223126825";"4000   ";"12700";"A025294";"2012605";"GM0518";"2019SJ00";"     222"
"223141672";"4000   ";"12700";"A025294";"2012655";"GM0518";"2019SJ00";"      51"
"223156519";"4000   ";"12700";"A025294";"2012657";"GM0518";"2019SJ00";"     171"
"223171366";"4000   ";"12700";"A025294";"H008766";"GM0518";"2019SJ00";"      18"
"223186213";"4000   ";"12700";"A025294";"H008673";"GM0518";"2019SJ00";"      23"
"223201060";"4000   ";"12700";"A025294";"H008751";"GM0518";"2019SJ00";"      50"
"223215907";"4000   ";"12700";"A025294";"H007119";"GM0518";"2019SJ00";"      42"
"223230754";"4000   ";"12700";"A025294";"A008187";"GM0518";"2019SJ00";"      38"
"223245601";"4000   ";"12700";"A025294";"2012659";"GM0518";"2019SJ00";"       0"
"223260448";"4000   ";"12700";"A025297";"T001040";"GM0518";"2019SJ00";"     188"
"223275295";"4000   ";"12700";"A025297";"1012600";"GM0518";"2019SJ00";"      65"
"223290142";"4000   ";"12700";"A025297";"2012605";"GM0518";"2019SJ00";"     123"
"223304989";"4000   ";"12700";"A025297";"2012655";"GM0518";"2019SJ00";"      47"
"223319836";"4000   ";"12700";"A025297";"2012657";"GM0518";"2019SJ00";"      76"
"223334683";"4000   ";"12700";"A025297";"H008766";"GM0518";"2019SJ00";"      13"
"223349530";"4000   ";"12700";"A025297";"H008673";"GM0518";"2019SJ00";"       9"
"223364377";"4000   ";"12700";"A025297";"H008751";"GM0518";"2019SJ00";"      17"
"223379224";"4000   ";"12700";"A025297";"H007119";"GM0518";"2019SJ00";"      10"
"223394071";"4000   ";"12700";"A025297";"A008187";"GM0518";"2019SJ00";"      27"
"223408918";"4000   ";"12700";"A025297";"2012659";"GM0518";"2019SJ00";"       0"
"223423765";"4000   ";"12800";"T001345";"T001040";"GM0518";"2019SJ00";"       0"
"223438612";"4000   ";"12800";"T001345";"1012600";"GM0518";"2019SJ00";"       0"
"223453459";"4000   ";"12800";"T001345";"2012605";"GM0518";"2019SJ00";"       0"
"223468306";"4000   ";"12800";"T001345";"2012655";"GM0518";"2019SJ00";"       0"
"223483153";"4000   ";"12800";"T001345";"2012657";"GM0518";"2019SJ00";"       0"
"223498000";"4000   ";"12800";"T001345";"H008766";"GM0518";"2019SJ00";"       0"
"223512847";"4000   ";"12800";"T001345";"H008673";"GM0518";"2019SJ00";"       0"
"223527694";"4000   ";"12800";"T001345";"H008751";"GM0518";"2019SJ00";"       0"
"223542541";"4000   ";"12800";"T001345";"H007119";"GM0518";"2019SJ00";"       0"
"223557388";"4000   ";"12800";"T001345";"A008187";"GM0518";"2019SJ00";"       0"
"223572235";"4000   ";"12800";"T001345";"2012659";"GM0518";"2019SJ00";"       0"
"223587082";"4000   ";"12800";"A041919";"T001040";"GM0518";"2019SJ00";"       0"
"223601929";"4000   ";"12800";"A041919";"1012600";"GM0518";"2019SJ00";"       0"
"223616776";"4000   ";"12800";"A041919";"2012605";"GM0518";"2019SJ00";"       0"
"223631623";"4000   ";"12800";"A041919";"2012655";"GM0518";"2019SJ00";"       0"
"223646470";"4000   ";"12800";"A041919";"2012657";"GM0518";"2019SJ00";"       0"
"223661317";"4000   ";"12800";"A041919";"H008766";"GM0518";"2019SJ00";"       0"
"223676164";"4000   ";"12800";"A041919";"H008673";"GM0518";"2019SJ00";"       0"
"223691011";"4000   ";"12800";"A041919";"H008751";"GM0518";"2019SJ00";"       0"
"223705858";"4000   ";"12800";"A041919";"H007119";"GM0518";"2019SJ00";"       0"
"223720705";"4000   ";"12800";"A041919";"A008187";"GM0518";"2019SJ00";"       0"
"223735552";"4000   ";"12800";"A041919";"2012659";"GM0518";"2019SJ00";"       0"
"223750399";"4000   ";"12800";"A041920";"T001040";"GM0518";"2019SJ00";"       0"
"223765246";"4000   ";"12800";"A041920";"1012600";"GM0518";"2019SJ00";"       0"
"223780093";"4000   ";"12800";"A041920";"2012605";"GM0518";"2019SJ00";"       0"
"223794940";"4000   ";"12800";"A041920";"2012655";"GM0518";"2019SJ00";"       0"
"223809787";"4000   ";"12800";"A041920";"2012657";"GM0518";"2019SJ00";"       0"
"223824634";"4000   ";"12800";"A041920";"H008766";"GM0518";"2019SJ00";"       0"
"223839481";"4000   ";"12800";"A041920";"H008673";"GM0518";"2019SJ00";"       0"
"223854328";"4000   ";"12800";"A041920";"H008751";"GM0518";"2019SJ00";"       0"
"223869175";"4000   ";"12800";"A041920";"H007119";"GM0518";"2019SJ00";"       0"
"223884022";"4000   ";"12800";"A041920";"A008187";"GM0518";"2019SJ00";"       0"
"223898869";"4000   ";"12800";"A041920";"2012659";"GM0518";"2019SJ00";"       0"
"223913716";"4000   ";"12800";"A041921";"T001040";"GM0518";"2019SJ00";"       0"
"223928563";"4000   ";"12800";"A041921";"1012600";"GM0518";"2019SJ00";"       0"
"223943410";"4000   ";"12800";"A041921";"2012605";"GM0518";"2019SJ00";"       0"
"223958257";"4000   ";"12800";"A041921";"2012655";"GM0518";"2019SJ00";"       0"
"223973104";"4000   ";"12800";"A041921";"2012657";"GM0518";"2019SJ00";"       0"
"223987951";"4000   ";"12800";"A041921";"H008766";"GM0518";"2019SJ00";"       0"
"224002798";"4000   ";"12800";"A041921";"H008673";"GM0518";"2019SJ00";"       0"
"224017645";"4000   ";"12800";"A041921";"H008751";"GM0518";"2019SJ00";"       0"
"224032492";"4000   ";"12800";"A041921";"H007119";"GM0518";"2019SJ00";"       0"
"224047339";"4000   ";"12800";"A041921";"A008187";"GM0518";"2019SJ00";"       0"
"224062186";"4000   ";"12800";"A041921";"2012659";"GM0518";"2019SJ00";"       0"
"224077033";"4000   ";"12800";"A041922";"T001040";"GM0518";"2019SJ00";"       0"
"224091880";"4000   ";"12800";"A041922";"1012600";"GM0518";"2019SJ00";"       0"
"224106727";"4000   ";"12800";"A041922";"2012605";"GM0518";"2019SJ00";"       0"
"224121574";"4000   ";"12800";"A041922";"2012655";"GM0518";"2019SJ00";"       0"
"224136421";"4000   ";"12800";"A041922";"2012657";"GM0518";"2019SJ00";"       0"
"224151268";"4000   ";"12800";"A041922";"H008766";"GM0518";"2019SJ00";"       0"
"224166115";"4000   ";"12800";"A041922";"H008673";"GM0518";"2019SJ00";"       0"
"224180962";"4000   ";"12800";"A041922";"H008751";"GM0518";"2019SJ00";"       0"
"224195809";"4000   ";"12800";"A041922";"H007119";"GM0518";"2019SJ00";"       0"
"224210656";"4000   ";"12800";"A041922";"A008187";"GM0518";"2019SJ00";"       0"
"224225503";"4000   ";"12800";"A041922";"2012659";"GM0518";"2019SJ00";"       0"
"224240350";"4000   ";"12800";"A041923";"T001040";"GM0518";"2019SJ00";"       0"
"224255197";"4000   ";"12800";"A041923";"1012600";"GM0518";"2019SJ00";"       0"
"224270044";"4000   ";"12800";"A041923";"2012605";"GM0518";"2019SJ00";"       0"
"224284891";"4000   ";"12800";"A041923";"2012655";"GM0518";"2019SJ00";"       0"
"224299738";"4000   ";"12800";"A041923";"2012657";"GM0518";"2019SJ00";"       0"
"224314585";"4000   ";"12800";"A041923";"H008766";"GM0518";"2019SJ00";"       0"
"224329432";"4000   ";"12800";"A041923";"H008673";"GM0518";"2019SJ00";"       0"
"224344279";"4000   ";"12800";"A041923";"H008751";"GM0518";"2019SJ00";"       0"
"224359126";"4000   ";"12800";"A041923";"H007119";"GM0518";"2019SJ00";"       0"
"224373973";"4000   ";"12800";"A041923";"A008187";"GM0518";"2019SJ00";"       0"
"224388820";"4000   ";"12800";"A041923";"2012659";"GM0518";"2019SJ00";"       0"
"224403667";"4000   ";"12800";"A025289";"T001040";"GM0518";"2019SJ00";"       0"
"224418514";"4000   ";"12800";"A025289";"1012600";"GM0518";"2019SJ00";"       0"
"224433361";"4000   ";"12800";"A025289";"2012605";"GM0518";"2019SJ00";"       0"
"224448208";"4000   ";"12800";"A025289";"2012655";"GM0518";"2019SJ00";"       0"
"224463055";"4000   ";"12800";"A025289";"2012657";"GM0518";"2019SJ00";"       0"
"224477902";"4000   ";"12800";"A025289";"H008766";"GM0518";"2019SJ00";"       0"
"224492749";"4000   ";"12800";"A025289";"H008673";"GM0518";"2019SJ00";"       0"
"224507596";"4000   ";"12800";"A025289";"H008751";"GM0518";"2019SJ00";"       0"
"224522443";"4000   ";"12800";"A025289";"H007119";"GM0518";"2019SJ00";"       0"
"224537290";"4000   ";"12800";"A025289";"A008187";"GM0518";"2019SJ00";"       0"
"224552137";"4000   ";"12800";"A025289";"2012659";"GM0518";"2019SJ00";"       0"
"224566984";"4000   ";"12800";"A025300";"T001040";"GM0518";"2019SJ00";"       0"
"224581831";"4000   ";"12800";"A025300";"1012600";"GM0518";"2019SJ00";"       0"
"224596678";"4000   ";"12800";"A025300";"2012605";"GM0518";"2019SJ00";"       0"
"224611525";"4000   ";"12800";"A025300";"2012655";"GM0518";"2019SJ00";"       0"
"224626372";"4000   ";"12800";"A025300";"2012657";"GM0518";"2019SJ00";"       0"
"224641219";"4000   ";"12800";"A025300";"H008766";"GM0518";"2019SJ00";"       0"
"224656066";"4000   ";"12800";"A025300";"H008673";"GM0518";"2019SJ00";"       0"
"224670913";"4000   ";"12800";"A025300";"H008751";"GM0518";"2019SJ00";"       0"
"224685760";"4000   ";"12800";"A025300";"H007119";"GM0518";"2019SJ00";"       0"
"224700607";"4000   ";"12800";"A025300";"A008187";"GM0518";"2019SJ00";"       0"
"224715454";"4000   ";"12800";"A025300";"2012659";"GM0518";"2019SJ00";"       0"
"224730301";"4000   ";"12800";"A041867";"T001040";"GM0518";"2019SJ00";"      93"
"224745148";"4000   ";"12800";"A041867";"1012600";"GM0518";"2019SJ00";"      28"
"224759995";"4000   ";"12800";"A041867";"2012605";"GM0518";"2019SJ00";"      65"
"224774842";"4000   ";"12800";"A041867";"2012655";"GM0518";"2019SJ00";"       7"
"224789689";"4000   ";"12800";"A041867";"2012657";"GM0518";"2019SJ00";"      58"
"224804536";"4000   ";"12800";"A041867";"H008766";"GM0518";"2019SJ00";"       4"
