"hh_ID","hh_size","neighb_code","hh_type","PC6","income_group","car_ownership"
40543,1,"BU05183488","single","2545LM","income_2_10",0
40544,1,"BU05183488","single","2545WG","income_10_10",1
40545,1,"BU05183488","single","2544AG","income_3_10",0
40546,1,"BU05183488","single","2544AV","income_6_10",1
40547,1,"BU05183488","single","2545VD","income_3_10",0
40548,1,"BU05183488","single","2545AM","income_4_10",0
40549,1,"BU05183488","single","2545KC","income_3_10",1
40550,1,"BU05183488","single","2545SX","income_1_10",0
40551,1,"BU05183488","single","2545LL","income_7_10",1
40552,1,"BU05183488","single","2545BM","income_5_10",0
40553,1,"BU05183488","single","2544AR","income_4_10",1
40554,1,"BU05183488","single","2545RH","income_6_10",0
40555,1,"BU05183488","single","2545JM","income_10_10",0
40556,1,"BU05183488","single","2545XA","income_7_10",1
40557,1,"BU05183488","single","2545GB","income_1_10",1
40558,1,"BU05183488","single","2545KZ","income_1_10",0
40559,1,"BU05183488","single","2545WG","income_8_10",0
40560,1,"BU05183488","single","2545JG","income_10_10",0
40561,1,"BU05183488","single","2545KX","income_1_10",1
40562,1,"BU05183488","single","2545BK","income_1_10",0
40563,1,"BU05183488","single","2545SW","income_1_10",0
40564,1,"BU05183488","single","2545JJ","income_7_10",0
40565,1,"BU05183488","single","2545LR","income_9_10",1
40566,1,"BU05183488","single","2544BJ","income_6_10",0
40567,1,"BU05183488","single","2544AN","income_4_10",1
40568,1,"BU05183488","single","2545XA","income_9_10",0
40569,1,"BU05183488","single","2545BN","income_3_10",1
40570,1,"BU05183488","single","2545TC","income_2_10",1
40571,1,"BU05183488","single","2544AV","income_1_10",1
40572,1,"BU05183488","single","2545BL","income_1_10",0
40573,1,"BU05183488","single","2545GJ","income_2_10",0
40574,1,"BU05183488","single","2545TT","income_6_10",1
40575,1,"BU05183488","single","2544BG","income_10_10",1
40576,1,"BU05183488","single","2544BN","income_3_10",0
40577,1,"BU05183488","single","2545AW","income_2_10",1
40578,1,"BU05183488","single","2545NR","income_6_10",0
40579,1,"BU05183488","single","2545XT","income_3_10",0
40580,1,"BU05183488","single","2545KG","income_9_10",1
40581,1,"BU05183488","single","2545LL","income_8_10",1
40582,1,"BU05183488","single","2545GG","income_2_10",0
40583,1,"BU05183488","single","2545AS","income_1_10",0
40584,1,"BU05183488","single","2544BE","income_7_10",1
40585,1,"BU05183488","single","2545TE","income_3_10",1
40586,1,"BU05183488","single","2544BN","income_8_10",1
40587,1,"BU05183488","single","2545KZ","income_8_10",1
40588,1,"BU05183488","single","2545LR","income_4_10",0
40589,1,"BU05183488","single","2544BN","income_4_10",1
40590,1,"BU05183488","single","2545WK","income_7_10",1
40591,1,"BU05183488","single","2545TE","income_3_10",1
40592,1,"BU05183488","single","2544BN","income_2_10",1
40593,1,"BU05183488","single","2545JJ","income_5_10",1
40594,1,"BU05183488","single","2544AH","income_6_10",0
40595,1,"BU05183488","single","2545RW","income_9_10",0
40596,1,"BU05183488","single","2545VA","income_4_10",1
40597,1,"BU05183488","single","2544BN","income_5_10",0
40598,1,"BU05183488","single","2545WE","income_6_10",0
40599,1,"BU05183488","single","2545TM","income_9_10",1
40600,1,"BU05183488","single","2545RD","income_1_10",0
40601,1,"BU05183488","single","2545RL","income_4_10",1
40602,1,"BU05183488","single","2545SX","income_4_10",0
40603,1,"BU05183488","single","2545WJ","income_2_10",0
40604,1,"BU05183488","single","2545TP","income_1_10",1
40605,1,"BU05183488","single","2545VG","income_2_10",0
40606,1,"BU05183488","single","2544BM","income_5_10",1
40607,1,"BU05183488","single","2545NR","income_2_10",1
40608,1,"BU05183488","single","2545LR","income_1_10",1
40609,1,"BU05183488","single","2545VS","income_1_10",1
40610,1,"BU05183488","single","2545TH","income_7_10",0
40611,1,"BU05183488","single","2545JX","income_2_10",0
40612,1,"BU05183488","single","2545GE","income_6_10",1
40613,1,"BU05183488","single","2544AJ","income_7_10",1
40614,1,"BU05183488","single","2545KD","income_1_10",0
40615,1,"BU05183488","single","2545WL","income_8_10",1
40616,1,"BU05183488","single","2545WK","income_1_10",1
40617,1,"BU05183488","single","2545RP","income_4_10",1
40618,1,"BU05183488","single","2544BN","income_1_10",0
40619,1,"BU05183488","single","2545RJ","income_3_10",0
40620,1,"BU05183488","single","2545TC","income_2_10",0
40621,1,"BU05183488","single","2545RL","income_1_10",1
40622,1,"BU05183488","single","2545BS","income_8_10",1
40623,1,"BU05183488","single","2545TM","income_1_10",1
40624,1,"BU05183488","single","2544BL","income_1_10",1
40625,1,"BU05183488","single","2545RL","income_6_10",0
40626,1,"BU05183488","single","2545NR","income_7_10",1
40627,1,"BU05183488","single","2545RD","income_3_10",0
40628,1,"BU05183488","single","2545RH","income_8_10",1
40629,1,"BU05183488","single","2544BN","income_3_10",1
40630,1,"BU05183488","single","2545XT","income_9_10",0
40631,1,"BU05183488","single","2545JK","income_7_10",0
40632,1,"BU05183488","single","2544BN","income_5_10",0
40633,1,"BU05183488","single","2544AR","income_3_10",1
40634,1,"BU05183488","single","2545RD","income_9_10",0
40635,1,"BU05183488","single","2544AJ","income_7_10",0
40636,1,"BU05183488","single","2545XA","income_1_10",1
40637,1,"BU05183488","single","2545WK","income_2_10",0
40638,1,"BU05183488","single","2545BS","income_1_10",0
40639,1,"BU05183488","single","2545BP","income_10_10",0
40640,1,"BU05183488","single","2545TC","income_2_10",1
40641,1,"BU05183488","single","2545AS","income_1_10",1
40642,1,"BU05183488","single","2545WN","income_9_10",0
40643,1,"BU05183488","single","2545SW","income_7_10",1
40644,1,"BU05183488","single","2545AM","income_6_10",1
40645,1,"BU05183488","single","2545NX","income_3_10",0
40646,1,"BU05183488","single","2545BW","income_8_10",1
40647,1,"BU05183488","single","2545BM","income_1_10",0
40648,1,"BU05183488","single","2545BR","income_3_10",1
40649,1,"BU05183488","single","2545WE","income_2_10",1
40650,1,"BU05183488","single","2545JH","income_3_10",1
40651,1,"BU05183488","single","2545BN","income_3_10",1
40652,1,"BU05183488","single","2545GM","income_4_10",1
40653,1,"BU05183488","single","2545CA","income_9_10",1
40654,1,"BU05183488","single","2544BV","income_8_10",0
40655,1,"BU05183488","single","2545GH","income_3_10",0
40656,1,"BU05183488","single","2545WN","income_3_10",1
40657,1,"BU05183488","single","2544AL","income_10_10",0
40658,1,"BU05183488","single","2545BK","income_4_10",0
40659,1,"BU05183488","single","2545JL","income_3_10",1
40660,1,"BU05183488","single","2545TW","income_5_10",0
40661,1,"BU05183488","single","2544AR","income_4_10",0
40662,1,"BU05183488","single","2545LM","income_7_10",0
40663,1,"BU05183488","single","2544AG","income_1_10",1
40664,1,"BU05183488","single","2545XA","income_6_10",0
40665,1,"BU05183488","single","2545XD","income_3_10",0
40666,1,"BU05183488","single","2545LN","income_4_10",1
40667,1,"BU05183488","single","2545KD","income_4_10",1
40668,1,"BU05183488","single","2545NR","income_5_10",1
40669,1,"BU05183488","single","2545JL","income_10_10",0
40670,1,"BU05183488","single","2545KD","income_2_10",1
40671,1,"BU05183488","single","2545BR","income_9_10",1
40672,1,"BU05183488","single","2545VE","income_2_10",1
40673,1,"BU05183488","single","2544BT","income_1_10",0
40674,1,"BU05183488","single","2545NS","income_4_10",1
40675,1,"BU05183488","single","2545WK","income_6_10",0
40676,1,"BU05183488","single","2545NW","income_4_10",1
40677,1,"BU05183488","single","2545TB","income_2_10",1
40678,1,"BU05183488","single","2545JX","income_3_10",0
40679,1,"BU05183488","single","2545LN","income_9_10",1
40680,1,"BU05183488","single","2545BS","income_6_10",1
40681,1,"BU05183488","single","2544BN","income_7_10",1
40682,1,"BU05183488","single","2545VE","income_2_10",1
40683,1,"BU05183488","single","2545BT","income_2_10",1
40684,1,"BU05183488","single","2545WK","income_1_10",0
40685,1,"BU05183488","single","2544BK","income_3_10",0
40686,1,"BU05183488","single","2545CA","income_8_10",1
40687,1,"BU05183488","single","2545SW","income_7_10",0
40688,1,"BU05183488","single","2544BV","income_2_10",0
40689,1,"BU05183488","single","2544AR","income_4_10",0
40690,1,"BU05183488","single","2545JJ","income_6_10",0
40691,1,"BU05183488","single","2545RW","income_1_10",1
40692,1,"BU05183488","single","2545JV","income_4_10",1
40693,1,"BU05183488","single","2545SW","income_2_10",0
40694,1,"BU05183488","single","2544BH","income_3_10",0
40695,1,"BU05183488","single","2545WD","income_6_10",1
40696,1,"BU05183488","single","2545TR","income_2_10",1
40697,1,"BU05183488","single","2545JJ","income_7_10",0
40698,1,"BU05183488","single","2545LM","income_2_10",1
40699,1,"BU05183488","single","2545LP","income_1_10",1
40700,1,"BU05183488","single","2545RS","income_7_10",0
40701,1,"BU05183488","single","2545TV","income_8_10",1
40702,1,"BU05183488","single","2545AD","income_1_10",0
40703,1,"BU05183488","single","2545BR","income_3_10",1
40704,1,"BU05183488","single","2544BV","income_4_10",0
40705,1,"BU05183488","single","2545BR","income_2_10",1
40706,1,"BU05183488","single","2545RN","income_7_10",1
40707,1,"BU05183488","single","2545RJ","income_1_10",1
40708,1,"BU05183488","single","2545RD","income_4_10",1
40709,1,"BU05183488","single","2545JZ","income_2_10",0
40710,1,"BU05183488","single","2545GD","income_2_10",0
40711,1,"BU05183488","single","2545RP","income_1_10",0
40712,1,"BU05183488","single","2544BV","income_4_10",1
40713,1,"BU05183488","single","2545GJ","income_1_10",0
40714,1,"BU05183488","single","2545AM","income_9_10",1
40715,1,"BU05183488","single","2544BK","income_3_10",1
40716,1,"BU05183488","single","2545LS","income_9_10",1
40717,1,"BU05183488","single","2545SL","income_9_10",1
40718,1,"BU05183488","single","2545AW","income_1_10",1
40719,1,"BU05183488","single","2545VG","income_2_10",0
40720,1,"BU05183488","single","2545TV","income_10_10",1
40721,1,"BU05183488","single","2545AN","income_2_10",1
40722,1,"BU05183488","single","2545GD","income_4_10",1
40723,1,"BU05183488","single","2545RK","income_10_10",0
40724,1,"BU05183488","single","2544BJ","income_8_10",1
40725,1,"BU05183488","single","2544AM","income_1_10",0
40726,1,"BU05183488","single","2545XV","income_3_10",0
40727,1,"BU05183488","single","2545TE","income_6_10",1
40728,1,"BU05183488","single","2545BV","income_10_10",1
40729,1,"BU05183488","single","2545KE","income_3_10",0
40730,1,"BU05183488","single","2545LP","income_1_10",1
40731,1,"BU05183488","single","2545VS","income_5_10",1
40732,1,"BU05183488","single","2545VK","income_10_10",1
40733,1,"BU05183488","single","2545WL","income_10_10",1
40734,1,"BU05183488","single","2545KD","income_2_10",0
40735,1,"BU05183488","single","2544BN","income_1_10",0
40736,1,"BU05183488","single","2545GM","income_9_10",1
40737,1,"BU05183488","single","2545VK","income_8_10",1
40738,1,"BU05183488","single","2545JH","income_1_10",1
40739,1,"BU05183488","single","2545VE","income_5_10",1
40740,1,"BU05183488","single","2544BN","income_2_10",1
40741,1,"BU05183488","single","2545TH","income_1_10",0
40742,1,"BU05183488","single","2545LN","income_4_10",1
40743,1,"BU05183488","single","2545KG","income_2_10",1
40744,1,"BU05183488","single","2545VD","income_3_10",1
40745,1,"BU05183488","single","2544AW","income_10_10",1
40746,1,"BU05183488","single","2545VA","income_9_10",0
40747,1,"BU05183488","single","2544BN","income_2_10",1
40748,1,"BU05183488","single","2545TP","income_1_10",1
40749,1,"BU05183488","single","2545RK","income_2_10",1
40750,1,"BU05183488","single","2545RD","income_10_10",0
40751,1,"BU05183488","single","2545TD","income_10_10",0
40752,1,"BU05183488","single","2545XA","income_4_10",1
40753,1,"BU05183488","single","2544BN","income_8_10",1
40754,1,"BU05183488","single","2545GM","income_9_10",0
40755,1,"BU05183488","single","2545TK","income_10_10",1
40756,1,"BU05183488","single","2545GA","income_4_10",0
40757,1,"BU05183488","single","2545SR","income_10_10",0
40758,1,"BU05183488","single","2545RD","income_7_10",1
40759,1,"BU05183488","single","2544AP","income_1_10",0
40760,1,"BU05183488","single","2545XP","income_9_10",0
40761,1,"BU05183488","single","2545WK","income_2_10",1
40762,1,"BU05183488","single","2545GM","income_2_10",0
40763,1,"BU05183488","single","2545TR","income_1_10",0
40764,1,"BU05183488","single","2545RW","income_3_10",1
40765,1,"BU05183488","single","2545KC","income_4_10",0
40766,1,"BU05183488","single","2545KC","income_3_10",1
40767,1,"BU05183488","single","2545VE","income_7_10",1
40768,1,"BU05183488","single","2545TM","income_2_10",1
40769,1,"BU05183488","single","2545BL","income_2_10",1
40770,1,"BU05183488","single","2545KG","income_6_10",0
40771,1,"BU05183488","single","2545JJ","income_3_10",0
40772,1,"BU05183488","single","2545VC","income_3_10",1
40773,1,"BU05183488","single","2545GC","income_2_10",0
40774,1,"BU05183488","single","2545TR","income_7_10",0
40775,1,"BU05183488","single","2545BN","income_1_10",1
40776,1,"BU05183488","single","2544BN","income_1_10",1
40777,1,"BU05183488","single","2545WK","income_1_10",1
40778,1,"BU05183488","single","2545JM","income_2_10",1
40779,1,"BU05183488","single","2545AR","income_2_10",0
40780,1,"BU05183488","single","2545BS","income_9_10",0
40781,1,"BU05183488","single","2545KG","income_5_10",0
40782,1,"BU05183488","single","2544AP","income_4_10",0
40783,1,"BU05183488","single","2545KD","income_7_10",1
40784,1,"BU05183488","single","2544BN","income_2_10",1
40785,1,"BU05183488","single","2545TA","income_1_10",1
40786,1,"BU05183488","single","2544BN","income_7_10",1
40787,1,"BU05183488","single","2545GB","income_4_10",1
40788,1,"BU05183488","single","2545AN","income_3_10",0
40789,1,"BU05183488","single","2545JV","income_5_10",1
40790,1,"BU05183488","single","2545BS","income_4_10",1
40791,1,"BU05183488","single","2545JX","income_3_10",0
40792,1,"BU05183488","single","2545NX","income_8_10",0
40793,1,"BU05183488","single","2545KB","income_2_10",1
40794,1,"BU05183488","single","2545SW","income_3_10",1
40795,1,"BU05183488","single","2545KG","income_4_10",1
40796,1,"BU05183488","single","2545WC","income_9_10",1
40797,1,"BU05183488","single","2545GJ","income_7_10",1
40798,1,"BU05183488","single","2545VK","income_1_10",1
40799,1,"BU05183488","single","2545CA","income_8_10",1
40800,1,"BU05183488","single","2545VE","income_7_10",0
40801,1,"BU05183488","single","2545VS","income_2_10",1
40802,1,"BU05183488","single","2545GE","income_7_10",0
40803,1,"BU05183488","single","2545TP","income_1_10",1
40804,1,"BU05183488","single","2545TT","income_1_10",1
40805,1,"BU05183488","single","2545KA","income_5_10",1
40806,1,"BU05183488","single","2545TP","income_1_10",0
40807,1,"BU05183488","single","2545WG","income_7_10",0
40808,1,"BU05183488","single","2545KE","income_3_10",1
40809,1,"BU05183488","single","2544BN","income_5_10",0
40810,1,"BU05183488","single","2545KG","income_6_10",0
40811,1,"BU05183488","single","2545XA","income_3_10",0
40812,1,"BU05183488","single","2545RL","income_7_10",1
40813,1,"BU05183488","single","2545LN","income_5_10",0
40814,1,"BU05183488","single","2545TT","income_10_10",0
40815,1,"BU05183488","single","2545VR","income_9_10",0
40816,1,"BU05183488","single","2544BV","income_1_10",1
40817,1,"BU05183488","single","2545RD","income_2_10",1
40818,1,"BU05183488","single","2545CA","income_3_10",1
40819,1,"BU05183488","single","2545BV","income_2_10",0
40820,1,"BU05183488","single","2545NX","income_8_10",0
40821,1,"BU05183488","single","2545BK","income_1_10",0
40822,1,"BU05183488","single","2544AW","income_1_10",0
40823,1,"BU05183488","single","2545BT","income_6_10",0
40824,1,"BU05183488","single","2545BN","income_2_10",0
40825,1,"BU05183488","single","2545TV","income_1_10",0
40826,1,"BU05183488","single","2545WK","income_2_10",1
40827,1,"BU05183488","single","2545GM","income_1_10",1
40828,1,"BU05183488","single","2545GM","income_9_10",1
40829,1,"BU05183488","single","2545VA","income_6_10",0
40830,1,"BU05183488","single","2545GC","income_10_10",1
40831,1,"BU05183488","single","2545BT","income_4_10",0
40832,1,"BU05183488","single","2545KG","income_2_10",1
40833,1,"BU05183488","single","2544AV","income_6_10",0
40834,1,"BU05183488","single","2545KG","income_3_10",0
40835,1,"BU05183488","single","2545WN","income_3_10",0
40836,1,"BU05183488","single","2545AS","income_2_10",1
40837,1,"BU05183488","single","2545XV","income_4_10",1
40838,1,"BU05183488","single","2545BK","income_2_10",0
40839,1,"BU05183488","single","2545BK","income_4_10",1
40840,1,"BU05183488","single","2545RH","income_1_10",1
40841,1,"BU05183488","single","2545KA","income_1_10",0
40842,1,"BU05183488","single","2545KB","income_6_10",0
40843,1,"BU05183488","single","2545LN","income_1_10",1
40844,1,"BU05183488","single","2545VK","income_4_10",0
