"hh_ID","hh_size","neighb_code","hh_type","PC6","income_group"
35413,3,"BU05183638","couple_with_children","2531TR","income_10_10"
35414,3,"BU05183638","couple_with_children","2531XS","income_6_10"
35415,3,"BU05183638","couple_with_children","2531SR","income_1_10"
35416,3,"BU05183638","couple_with_children","2532CG","income_4_10"
35417,3,"BU05183638","couple_with_children","2531VH","income_10_10"
35418,3,"BU05183638","couple_with_children","2531TM","income_8_10"
35419,3,"BU05183638","couple_with_children","2531ES","income_2_10"
35420,3,"BU05183638","couple_with_children","2532CH","income_4_10"
35421,3,"BU05183638","couple_with_children","2532CD","income_6_10"
35422,3,"BU05183638","couple_with_children","2531TN","income_1_10"
35423,3,"BU05183638","couple_with_children","2531AA","income_10_10"
35424,2,"BU05183638","single-parent","2531SB","income_1_10"
35425,3,"BU05183638","couple_with_children","2531AW","income_7_10"
35426,2,"BU05183638","single-parent","2531BN","income_1_10"
35427,2,"BU05183638","single-parent","2531CH","income_1_10"
35428,2,"BU05183638","single-parent","2532RE","income_9_10"
35429,3,"BU05183638","couple_with_children","2531VK","income_4_10"
35430,2,"BU05183638","single-parent","2532CL","income_4_10"
35431,3,"BU05183638","couple_with_children","2531AP","income_7_10"
35432,3,"BU05183638","couple_with_children","2531AA","income_9_10"
35433,3,"BU05183638","couple_with_children","2531AL","income_8_10"
35434,3,"BU05183638","couple_with_children","2531BN","income_10_10"
35435,3,"BU05183638","couple_with_children","2531VR","income_6_10"
35436,3,"BU05183638","couple_with_children","2532CA","income_3_10"
35437,3,"BU05183638","couple_with_children","2531TJ","income_7_10"
35438,3,"BU05183638","couple_with_children","2531XR","income_2_10"
35439,2,"BU05183638","single-parent","2531XG","income_6_10"
35440,3,"BU05183638","couple_with_children","2531VE","income_1_10"
35441,3,"BU05183638","couple_with_children","2531CH","income_5_10"
35442,3,"BU05183638","couple_with_children","2531XC","income_6_10"
35443,3,"BU05183638","couple_with_children","2531BH","income_3_10"
35444,3,"BU05183638","couple_with_children","2533EB","income_10_10"
35445,3,"BU05183638","couple_with_children","2531SN","income_9_10"
35446,2,"BU05183638","single-parent","2531VC","income_5_10"
35447,2,"BU05183638","single-parent","2531XL","income_6_10"
35448,3,"BU05183638","couple_with_children","2531AA","income_3_10"
35449,2,"BU05183638","single-parent","2531EB","income_5_10"
35450,2,"BU05183638","single-parent","2531ST","income_5_10"
35451,3,"BU05183638","couple_with_children","2532CD","income_1_10"
35452,2,"BU05183638","single-parent","2531TV","income_5_10"
35453,3,"BU05183638","couple_with_children","2531VD","income_3_10"
35454,3,"BU05183638","couple_with_children","2531SG","income_6_10"
35455,3,"BU05183638","couple_with_children","2531XP","income_2_10"
35456,3,"BU05183638","couple_with_children","2533CN","income_8_10"
35457,2,"BU05183638","single-parent","2531BC","income_3_10"
35458,3,"BU05183638","couple_with_children","2531EV","income_1_10"
35459,3,"BU05183638","couple_with_children","2531XR","income_5_10"
35460,2,"BU05183638","single-parent","2532CE","income_1_10"
35461,3,"BU05183638","couple_with_children","2531AP","income_7_10"
35462,3,"BU05183638","couple_with_children","2531AK","income_6_10"
35463,3,"BU05183638","couple_with_children","2533EB","income_3_10"
35464,3,"BU05183638","couple_with_children","2531BL","income_6_10"
35465,3,"BU05183638","couple_with_children","2531EA","income_4_10"
35466,3,"BU05183638","couple_with_children","2531AP","income_3_10"
35467,3,"BU05183638","couple_with_children","2531AA","income_2_10"
35468,3,"BU05183638","couple_with_children","2531BE","income_2_10"
35469,3,"BU05183638","couple_with_children","2533CM","income_9_10"
35470,3,"BU05183638","couple_with_children","2531SK","income_5_10"
35471,2,"BU05183638","single-parent","2532CN","income_1_10"
35472,3,"BU05183638","couple_with_children","2532CE","income_3_10"
35473,2,"BU05183638","single-parent","2531TT","income_2_10"
35474,3,"BU05183638","couple_with_children","2531BL","income_8_10"
35475,3,"BU05183638","couple_with_children","2531SE","income_1_10"
35476,3,"BU05183638","couple_with_children","2531XH","income_8_10"
35477,3,"BU05183638","couple_with_children","2531SH","income_9_10"
35478,3,"BU05183638","couple_with_children","2531AK","income_10_10"
35479,3,"BU05183638","couple_with_children","2533EE","income_9_10"
35480,3,"BU05183638","couple_with_children","2532CM","income_9_10"
35481,3,"BU05183638","couple_with_children","2531AA","income_7_10"
35482,2,"BU05183638","single-parent","2531SJ","income_3_10"
35483,3,"BU05183638","couple_with_children","2531XT","income_2_10"
35484,3,"BU05183638","couple_with_children","2531TJ","income_5_10"
35485,2,"BU05183638","single-parent","2531XD","income_2_10"
35486,3,"BU05183638","couple_with_children","2531SR","income_7_10"
35487,3,"BU05183638","couple_with_children","2531XP","income_10_10"
35488,2,"BU05183638","single-parent","2531BK","income_5_10"
35489,3,"BU05183638","couple_with_children","2531AG","income_6_10"
35490,3,"BU05183638","couple_with_children","2531SG","income_10_10"
35491,3,"BU05183638","couple_with_children","2531BA","income_4_10"
35492,3,"BU05183638","couple_with_children","2531BB","income_6_10"
35493,2,"BU05183638","single-parent","2531XT","income_4_10"
35494,3,"BU05183638","couple_with_children","2531VL","income_9_10"
35495,2,"BU05183638","single-parent","2531AJ","income_1_10"
35496,3,"BU05183638","couple_with_children","2532CB","income_3_10"
35497,3,"BU05183638","couple_with_children","2531XL","income_10_10"
35498,3,"BU05183638","couple_with_children","2532CE","income_8_10"
35499,3,"BU05183638","couple_with_children","2531EW","income_5_10"
35500,3,"BU05183638","couple_with_children","2531TP","income_9_10"
35501,3,"BU05183638","couple_with_children","2532RC","income_10_10"
35502,3,"BU05183638","couple_with_children","2533CT","income_10_10"
35503,3,"BU05183638","couple_with_children","2531TW","income_7_10"
35504,3,"BU05183638","couple_with_children","2532RB","income_2_10"
35505,2,"BU05183638","single-parent","2533EG","income_1_10"
35506,3,"BU05183638","couple_with_children","2531AA","income_1_10"
35507,3,"BU05183638","couple_with_children","2531CE","income_4_10"
35508,3,"BU05183638","couple_with_children","2531XX","income_10_10"
35509,3,"BU05183638","couple_with_children","2531AC","income_7_10"
35510,3,"BU05183638","couple_with_children","2532CE","income_4_10"
35511,3,"BU05183638","couple_with_children","2531TS","income_9_10"
35512,3,"BU05183638","couple_with_children","2532CD","income_10_10"
35513,3,"BU05183638","couple_with_children","2532CD","income_4_10"
35514,3,"BU05183638","couple_with_children","2532CL","income_7_10"
35515,3,"BU05183638","couple_with_children","2532CH","income_1_10"
35516,3,"BU05183638","couple_with_children","2532CD","income_9_10"
35517,2,"BU05183638","single-parent","2531AX","income_9_10"
35518,3,"BU05183638","couple_with_children","2531AG","income_6_10"
35519,3,"BU05183638","couple_with_children","2531TJ","income_4_10"
35520,3,"BU05183638","couple_with_children","2531AN","income_1_10"
35521,2,"BU05183638","single-parent","2531VS","income_7_10"
35522,3,"BU05183638","couple_with_children","2531AS","income_6_10"
35523,2,"BU05183638","single-parent","2531VG","income_1_10"
35524,3,"BU05183638","couple_with_children","2531AM","income_9_10"
35525,2,"BU05183638","single-parent","2531BD","income_4_10"
35526,3,"BU05183638","couple_with_children","2532CL","income_2_10"
35527,3,"BU05183638","couple_with_children","2531VL","income_3_10"
35528,2,"BU05183638","single-parent","2531VX","income_5_10"
35529,3,"BU05183638","couple_with_children","2531XE","income_10_10"
35530,2,"BU05183638","single-parent","2531VD","income_7_10"
35531,3,"BU05183638","couple_with_children","2532CD","income_6_10"
35532,3,"BU05183638","couple_with_children","2533CR","income_3_10"
35533,2,"BU05183638","single-parent","2531XK","income_1_10"
35534,3,"BU05183638","couple_with_children","2531AX","income_6_10"
35535,3,"BU05183638","couple_with_children","2531EE","income_10_10"
35536,3,"BU05183638","couple_with_children","2531SW","income_4_10"
35537,3,"BU05183638","couple_with_children","2531SC","income_6_10"
35538,3,"BU05183638","couple_with_children","2531EG","income_4_10"
35539,3,"BU05183638","couple_with_children","2531CC","income_4_10"
35540,3,"BU05183638","couple_with_children","2531EP","income_7_10"
35541,3,"BU05183638","couple_with_children","2531AG","income_1_10"
35542,3,"BU05183638","couple_with_children","2531BE","income_7_10"
35543,2,"BU05183638","single-parent","2533CN","income_1_10"
35544,3,"BU05183638","couple_with_children","2531SE","income_10_10"
35545,3,"BU05183638","couple_with_children","2531XS","income_9_10"
35546,2,"BU05183638","single-parent","2531XN","income_1_10"
35547,3,"BU05183638","couple_with_children","2531VE","income_8_10"
35548,2,"BU05183638","single-parent","2532CJ","income_1_10"
35549,3,"BU05183638","couple_with_children","2531SE","income_9_10"
35550,3,"BU05183638","couple_with_children","2533CM","income_8_10"
35551,3,"BU05183638","couple_with_children","2531AG","income_8_10"
35552,3,"BU05183638","couple_with_children","2531SR","income_9_10"
35553,3,"BU05183638","couple_with_children","2531XZ","income_4_10"
35554,2,"BU05183638","single-parent","2531AA","income_5_10"
35555,3,"BU05183638","couple_with_children","2531VJ","income_8_10"
35556,3,"BU05183638","couple_with_children","2532RC","income_3_10"
35557,3,"BU05183638","couple_with_children","2531AH","income_9_10"
35558,2,"BU05183638","single-parent","2531TS","income_3_10"
35559,3,"BU05183638","couple_with_children","2531EA","income_8_10"
35560,3,"BU05183638","couple_with_children","2531AR","income_10_10"
35561,2,"BU05183638","single-parent","2531BP","income_4_10"
35562,3,"BU05183638","couple_with_children","2531SG","income_2_10"
35563,3,"BU05183638","couple_with_children","2533CP","income_2_10"
35564,3,"BU05183638","couple_with_children","2531BD","income_10_10"
35565,3,"BU05183638","couple_with_children","2531EM","income_5_10"
35566,3,"BU05183638","couple_with_children","2531VN","income_10_10"
35567,3,"BU05183638","couple_with_children","2531BE","income_7_10"
35568,3,"BU05183638","couple_with_children","2531VX","income_2_10"
35569,2,"BU05183638","single-parent","2531TS","income_2_10"
35570,3,"BU05183638","couple_with_children","2531AA","income_2_10"
35571,2,"BU05183638","single-parent","2531TP","income_6_10"
35572,3,"BU05183638","couple_with_children","2532CG","income_2_10"
35573,3,"BU05183638","couple_with_children","2531SJ","income_10_10"
35574,3,"BU05183638","couple_with_children","2531BE","income_10_10"
35575,2,"BU05183638","single-parent","2531SK","income_8_10"
35576,3,"BU05183638","couple_with_children","2533CR","income_1_10"
35577,3,"BU05183638","couple_with_children","2531AD","income_10_10"
35578,3,"BU05183638","couple_with_children","2531AX","income_9_10"
35579,3,"BU05183638","couple_with_children","2532CH","income_8_10"
35580,2,"BU05183638","single-parent","2531XG","income_10_10"
35581,3,"BU05183638","couple_with_children","2531XD","income_8_10"
35582,2,"BU05183638","single-parent","2531BE","income_3_10"
35583,3,"BU05183638","couple_with_children","2531XS","income_2_10"
35584,2,"BU05183638","single-parent","2531AA","income_1_10"
35585,3,"BU05183638","couple_with_children","2532CM","income_9_10"
35586,3,"BU05183638","couple_with_children","2533CN","income_6_10"
35587,3,"BU05183638","couple_with_children","2531EH","income_4_10"
35588,2,"BU05183638","single-parent","2531CG","income_3_10"
35589,3,"BU05183638","couple_with_children","2531XL","income_7_10"
35590,3,"BU05183638","couple_with_children","2531BL","income_8_10"
35591,3,"BU05183638","couple_with_children","2531VC","income_8_10"
35592,3,"BU05183638","couple_with_children","2531VH","income_4_10"
35593,2,"BU05183638","single-parent","2531CB","income_5_10"
35594,3,"BU05183638","couple_with_children","2531BC","income_5_10"
35595,3,"BU05183638","couple_with_children","2531XD","income_8_10"
35596,3,"BU05183638","couple_with_children","2532RB","income_4_10"
35597,3,"BU05183638","couple_with_children","2531VH","income_9_10"
35598,3,"BU05183638","couple_with_children","2531AE","income_2_10"
35599,2,"BU05183638","single-parent","2531VC","income_2_10"
35600,3,"BU05183638","couple_with_children","2531VC","income_4_10"
35601,3,"BU05183638","couple_with_children","2531AR","income_6_10"
35602,3,"BU05183638","couple_with_children","2531AC","income_9_10"
35603,3,"BU05183638","couple_with_children","2531VD","income_5_10"
35604,3,"BU05183638","couple_with_children","2531XJ","income_1_10"
35605,2,"BU05183638","single-parent","2531SH","income_5_10"
35606,2,"BU05183638","single-parent","2532CD","income_7_10"
35607,2,"BU05183638","single-parent","2532CM","income_7_10"
35608,3,"BU05183638","couple_with_children","2533CM","income_9_10"
35609,3,"BU05183638","couple_with_children","2531SG","income_9_10"
35610,3,"BU05183638","couple_with_children","2531BK","income_10_10"
35611,3,"BU05183638","couple_with_children","2531SP","income_3_10"
35612,3,"BU05183638","couple_with_children","2531BC","income_4_10"
35613,3,"BU05183638","couple_with_children","2532RA","income_5_10"
35614,3,"BU05183638","couple_with_children","2531SP","income_10_10"
35615,3,"BU05183638","couple_with_children","2531AS","income_9_10"
35616,3,"BU05183638","couple_with_children","2531ES","income_7_10"
35617,3,"BU05183638","couple_with_children","2531AB","income_6_10"
35618,3,"BU05183638","couple_with_children","2531AA","income_3_10"
35619,3,"BU05183638","couple_with_children","2531AA","income_7_10"
35620,3,"BU05183638","couple_with_children","2531VM","income_3_10"
35621,3,"BU05183638","couple_with_children","2531AG","income_7_10"
35622,3,"BU05183638","couple_with_children","2531AH","income_10_10"
35623,2,"BU05183638","single-parent","2532CB","income_1_10"
35624,2,"BU05183638","single-parent","2531GB","income_5_10"
35625,2,"BU05183638","couple_without_children","2533CS","income_9_10"
35626,2,"BU05183638","couple_without_children","2533CP","income_10_10"
35627,2,"BU05183638","couple_without_children","2531TK","income_8_10"
35628,2,"BU05183638","couple_without_children","2531SE","income_7_10"
35629,2,"BU05183638","couple_without_children","2531AG","income_7_10"
35630,2,"BU05183638","couple_without_children","2531AX","income_9_10"
35631,2,"BU05183638","couple_without_children","2531TL","income_7_10"
35632,2,"BU05183638","couple_without_children","2531XT","income_10_10"
35633,2,"BU05183638","couple_without_children","2531TM","income_7_10"
35634,2,"BU05183638","couple_without_children","2531BN","income_5_10"
35635,2,"BU05183638","couple_without_children","2533EE","income_9_10"
35636,2,"BU05183638","couple_without_children","2531TS","income_9_10"
35637,2,"BU05183638","couple_without_children","2531AL","income_6_10"
35638,2,"BU05183638","couple_without_children","2533EB","income_9_10"
35639,2,"BU05183638","couple_without_children","2531BG","income_4_10"
35640,2,"BU05183638","couple_without_children","2531BA","income_1_10"
35641,2,"BU05183638","couple_without_children","2533CT","income_10_10"
35642,2,"BU05183638","couple_without_children","2531XW","income_10_10"
